shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
65138,41.941520,12.535553,236,4991.73
65138,41.941475,12.535422,237,5003.71
65138,41.941457,12.535357,238,5009.46
65138,41.941443,12.535280,239,5015.97
65138,41.941442,12.535203,240,5022.32
65138,41.941455,12.535125,241,5028.96
65138,41.941482,12.534970,242,5042.12
65138,41.941520,12.534757,243,5060.27
65138,41.941553,12.534640,244,5070.6
65138,41.941597,12.534480,245,5084.68
65138,41.941698,12.534153,246,5113.95
65138,41.941750,12.534018,247,5126.5
65138,41.941845,12.533700,248,5154.86
65138,41.941873,12.533623,249,5161.94
65138,41.941917,12.533495,250,5173.59
65138,41.941945,12.533385,251,5183.21
65138,41.941962,12.533258,252,5193.85
65138,41.941957,12.533145,253,5203.24
65138,41.941937,12.532925,254,5221.57
65138,41.941867,12.532612,255,5248.63
65138,41.941837,12.532528,256,5256.28
65138,41.941798,12.532440,257,5264.73
65138,41.941750,12.532350,258,5273.9
65138,41.941705,12.532280,259,5281.54
65138,41.941568,12.532110,260,5302.2
65138,41.941468,12.532017,261,5315.71
65138,41.941417,12.531970,262,5322.61
65138,41.941353,12.531923,263,5330.62
65138,41.941262,12.531863,264,5341.92
65138,41.941185,12.531825,265,5350.99
65138,41.941080,12.531817,266,5362.64
65138,41.941060,12.531815,267,5364.86
65138,41.940963,12.531822,268,5375.59
65138,41.940853,12.531843,269,5387.91
65138,41.940773,12.531863,270,5396.92
65138,41.940665,12.531902,271,5409.34
65138,41.940422,12.532012,272,5437.79
65138,41.940195,12.532153,273,5465.5
65138,41.940047,12.532242,274,5483.49
65138,41.939733,12.532425,275,5521.37
65138,41.939380,12.532637,276,5564.25
65138,41.938918,12.532908,277,5620.12
65138,41.938760,12.532983,278,5638.73
65138,41.938237,12.533300,279,5702.35
65138,41.938102,12.533382,280,5718.76
65138,41.937822,12.533558,281,5753.05
65138,41.937538,12.533720,282,5787.17
65138,41.937282,12.533870,283,5818.2
65138,41.937193,12.533928,284,5829.11
65138,41.936847,12.534212,285,5874.11
65138,41.936728,12.534220,286,5887.23
65138,41.936243,12.534257,287,5941.05
65138,41.936193,12.534265,288,5946.64
65138,41.936155,12.534268,289,5950.89
65138,41.936122,12.534273,290,5954.61
65138,41.936055,12.534283,291,5962.04
65138,41.935575,12.534357,292,6015.56
65138,41.935457,12.534373,293,6028.75
65138,41.935353,12.534402,294,6040.43
65138,41.935248,12.533832,295,6089
65138,41.935113,12.533638,296,6110.49
65138,41.934988,12.533293,297,6141.63
